annotation_id,video_id,split,category,label,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,wrist,product_track_id,related_track_ids,returned
ANN_001009,37_1,test,product_interaction,product_held,1629,1868,54.300,62.267,8.000,both,R6_Product_3of3,,true
ANN_001010,37_1,test,product_interaction,return,1828,1868,60.933,62.267,1.367,both,R6_Product_3of3,,true
ANN_001011,37_1,test,product_interaction,pickup,1888,1943,62.933,64.767,1.867,left,R6_Product_2of3,,
ANN_001012,37_1,test,product_interaction,product_held,1944,2290,64.800,76.333,11.567,left,R6_Product_2of3,,false
ANN_001013,37_1,test,product_interaction,pickup,2574,2590,85.800,86.333,0.567,right,L2_Product_2of2,,
ANN_001014,37_1,test,product_interaction,product_held,2591,3471,86.367,115.700,29.367,right,L2_Product_2of2,,true
ANN_001015,37_1,test,product_interaction,pickup,2651,2674,88.367,89.133,0.800,right,R3_Product_1of4,,
ANN_001016,37_1,test,product_interaction,product_held,2675,3924,89.167,130.800,41.667,right,R3_Product_1of4,,false
ANN_001017,37_1,test,product_interaction,pickup,2725,2764,90.833,92.133,1.333,right,R3_Product_4of4,,
ANN_001018,37_1,test,product_interaction,product_held,2765,3924,92.167,130.800,38.667,right,R3_Product_4of4,,false
ANN_001019,37_1,test,product_interaction,pickup,2805,2843,93.500,94.767,1.300,right,R1_Product_3of4,,
ANN_001020,37_1,test,product_interaction,product_held,2844,3225,94.800,107.500,12.733,right,R1_Product_3of4,,true
ANN_001021,37_1,test,product_interaction,return,3075,3225,102.500,107.500,5.033,right,R1_Product_3of4,,true
ANN_001022,37_1,test,product_interaction,pickup,3289,3316,109.633,110.533,0.933,right,R2_Product_2of3,,
ANN_001023,37_1,test,product_interaction,product_held,3317,3924,110.567,130.800,20.267,right,R2_Product_2of3,,false
ANN_001024,37_1,test,product_interaction,return,3460,3471,115.333,115.700,0.400,right,L2_Product_2of2,,true
ANN_001025,37_1,test,product_interaction,pickup,3669,3691,122.300,123.033,0.767,right,L7_Product_1of4,,
ANN_001026,37_1,test,product_interaction,product_held,3692,3924,123.067,130.800,7.767,right,L7_Product_1of4,,false
ANN_001027,38_1,test,product_interaction,pickup,240,260,8.000,8.667,0.700,right,R2_Product_1of3,,
ANN_001028,38_1,test,product_interaction,product_held,261,1820,8.700,60.667,52.000,right,R2_Product_1of3,,false
ANN_001029,38_1,test,product_interaction,pickup,381,403,12.700,13.433,0.767,right,L5_Product_4of4,,
ANN_001030,38_1,test,product_interaction,pickup,451,483,15.033,16.100,1.100,right,L7_Product_4of4,,
ANN_001031,38_1,test,product_interaction,product_held,404,1820,13.467,60.667,47.233,right,L5_Product_4of4,,false
ANN_001032,38_1,test,product_interaction,product_held,484,1820,16.133,60.667,44.567,right,L7_Product_4of4,,false
ANN_001033,38_1,test,product_interaction,pickup,604,659,20.133,21.967,1.867,left,L2_Product_2of2,,
ANN_001034,38_1,test,product_interaction,product_held,660,1820,22.000,60.667,38.700,left,L2_Product_2of2,,false
ANN_001035,38_1,test,product_interaction,pickup,890,964,29.667,32.133,2.500,left,R1_Product_3of4,,
ANN_001036,38_1,test,product_interaction,product_held,965,1820,32.167,60.667,28.533,left,R1_Product_3of4,,false
ANN_001037,38_1,test,product_interaction,pickup,1355,1415,45.167,47.167,2.033,left,L4_Product_4of4,,
ANN_001038,38_1,test,product_interaction,product_held,1416,1820,47.200,60.667,13.500,left,L4_Product_4of4,,true
ANN_001039,38_1,test,product_interaction,pickup,1596,1636,53.200,54.533,1.367,left,L2_Product_1of2,,
ANN_001040,38_1,test,product_interaction,product_held,1634,1820,54.467,60.667,6.233,left,L2_Product_1of2,,false
ANN_001041,38_1,test,product_interaction,pickup,2244,2267,74.800,75.567,0.800,left,L4_Product_2of4,,
ANN_001042,38_1,test,product_interaction,product_held,2268,3864,75.600,128.800,53.233,left,L4_Product_2of4,,false
ANN_001043,38_1,test,product_interaction,pickup,2309,2329,76.967,77.633,0.700,left,L5_Product_2of4,,
ANN_001044,38_1,test,product_interaction,product_held,2330,3864,77.667,128.800,51.167,left,L5_Product_2of4,,false
ANN_001045,38_1,test,product_interaction,pickup,2450,2542,81.667,84.733,3.100,left,R5_Product_1of4,,
ANN_001046,38_1,test,product_interaction,product_held,2543,3864,84.767,128.800,44.067,left,R5_Product_1of4,,false
ANN_001047,38_1,test,product_interaction,pickup,2860,2935,95.333,97.833,2.533,left,R6_Product_2of3,,
ANN_001048,38_1,test,product_interaction,product_held,2936,3864,97.867,128.800,30.967,left,R6_Product_2of3,,false
ANN_001049,38_1,test,product_interaction,pickup,3166,3210,105.533,107.000,1.500,left,R3_Product_3of4,,
ANN_001050,38_1,test,product_interaction,product_held,3211,3864,107.033,128.800,21.800,left,R3_Product_3of4,,false
ANN_001051,38_1,test,product_interaction,pickup,3351,3389,111.700,112.967,1.300,left,L6_Product_1of3,,
ANN_001052,38_1,test,product_interaction,product_held,3390,3864,113.000,128.800,15.833,left,L6_Product_1of3,,false
ANN_001053,38_1,test,product_interaction,pickup,3540,3586,118.000,119.533,1.567,left,L4_Product_2of4,,
ANN_001054,38_1,test,product_interaction,product_held,3587,3864,119.567,128.800,9.267,left,L4_Product_2of4,,false
ANN_001055,39_1,test,product_interaction,pickup,320,354,10.667,11.800,1.167,left,L6_Product_1of3,,
ANN_001056,39_1,test,product_interaction,product_held,355,456,11.833,15.200,3.400,left,L6_Product_1of3,,true
ANN_001057,39_1,test,product_interaction,return,436,456,14.533,15.200,0.700,left,L6_Product_1of3,,true
ANN_001058,39_1,test,product_interaction,pickup,586,640,19.533,21.333,1.833,left,L2_Product_2of2,,
ANN_001059,39_1,test,product_interaction,product_held,641,1916,21.367,63.867,42.533,left,L2_Product_2of2,,false
ANN_001060,39_1,test,product_interaction,pickup,761,797,25.367,26.567,1.233,right,L1_Product_1of1,,
ANN_001061,39_1,test,product_interaction,product_held,798,1916,26.600,63.867,37.300,right,L1_Product_1of1,,false
ANN_001062,39_1,test,product_interaction,pickup,1058,1080,35.267,36.000,0.767,right,L4_Product_3of4,,
ANN_001063,39_1,test,product_interaction,product_held,1081,1916,36.033,63.867,27.867,right,L4_Product_3of4,,false
ANN_001064,39_1,test,product_interaction,pickup,1171,1213,39.033,40.433,1.433,right,R3_Product_2of4,,
ANN_001065,39_1,test,product_interaction,product_held,1214,1916,40.467,63.867,23.433,right,R3_Product_2of4,,false
ANN_001066,39_1,test,product_interaction,pickup,1474,1519,49.133,50.633,1.533,right,R4_Product_4of4,,
ANN_001067,39_1,test,product_interaction,product_held,1520,1916,50.667,63.867,13.233,right,R4_Product_4of4,,false
ANN_001068,39_1,test,product_interaction,pickup,1740,1770,58.000,59.000,1.033,right,R6_Product_2of3,,
ANN_001069,39_1,test,product_interaction,product_held,1771,1916,59.033,63.867,4.867,right,R6_Product_2of3,,false
ANN_001070,39_1,test,product_interaction,pickup,2361,2394,78.700,79.800,1.133,right,L4_Product_4of4,,
ANN_001071,39_1,test,product_interaction,product_held,2395,3911,79.833,130.367,50.567,right,L4_Product_4of4,,false
ANN_001072,39_1,test,product_interaction,pickup,2764,2794,92.133,93.133,1.033,right,L5_Product_3of4,,
ANN_001073,39_1,test,product_interaction,product_held,2795,3911,93.167,130.367,37.233,right,L5_Product_3of4,,false
ANN_001074,39_1,test,product_interaction,pickup,2945,2972,98.167,99.067,0.933,right,L6_Product_3of3,,
ANN_001075,39_1,test,product_interaction,product_held,2973,3911,99.100,130.367,31.300,right,L6_Product_3of3,,false
ANN_001076,39_1,test,product_interaction,pickup,3083,3106,102.767,103.533,0.800,right,R4_Product_2of4,,
ANN_001077,39_1,test,product_interaction,product_held,3107,3911,103.567,130.367,26.833,right,R4_Product_2of4,,false
ANN_001078,39_1,test,product_interaction,pickup,3147,3177,104.900,105.900,1.033,right,R4_Product_3of4,,
ANN_001079,39_1,test,product_interaction,product_held,3178,3911,105.933,130.367,24.467,right,R4_Product_3of4,,false
ANN_001080,39_1,test,product_interaction,pickup,3530,3570,117.667,119.000,1.367,right,R1_Product_4of4,,
ANN_001081,39_1,test,product_interaction,product_held,3571,3911,119.033,130.367,11.367,right,R1_Product_4of4,,false
ANN_001082,39_1,test,product_interaction,pickup,3781,3801,126.033,126.700,0.700,right,R6_Product_2of3,,
ANN_001083,39_1,test,product_interaction,product_held,3802,3911,126.733,130.367,3.667,right,R6_Product_2of3,,false
ANN_001084,40_1,test,product_interaction,pickup,390,412,13.000,13.733,0.767,right,R3_Product_2of4,,
ANN_001085,40_1,test,product_interaction,product_held,413,2000,13.767,66.667,52.933,right,R3_Product_2of4,,false
ANN_001086,40_1,test,product_interaction,pickup,583,602,19.433,20.067,0.667,right,L2_Product_2of2,,
ANN_001087,40_1,test,product_interaction,product_held,603,2000,20.100,66.667,46.600,right,L2_Product_2of2,,false
ANN_001088,40_1,test,product_interaction,pickup,743,777,24.767,25.900,1.167,right,L5_Product_1of4,,
ANN_001089,40_1,test,product_interaction,pickup,923,953,30.767,31.767,1.033,right,R5_Product_4of4,,
ANN_001090,40_1,test,product_interaction,product_held,778,2000,25.933,66.667,40.767,right,L5_Product_1of4,,false
ANN_001091,40_1,test,product_interaction,product_held,954,2000,31.800,66.667,34.900,right,R5_Product_4of4,,false
ANN_001092,40_1,test,product_interaction,pickup,1174,1231,39.133,41.033,1.933,right,R4_Product_2of4,,
ANN_001093,40_1,test,product_interaction,product_held,1232,2000,41.067,66.667,25.633,right,R4_Product_2of4,,false
ANN_001094,40_1,test,product_interaction,pickup,1542,1816,51.400,60.533,9.167,right,L2_Product_1of2,,true
ANN_001095,40_1,test,product_interaction,return,1742,1816,58.067,60.533,2.500,right,L2_Product_1of2,,true
ANN_001096,40_1,test,product_interaction,pickup,2792,2872,93.067,95.733,2.700,right,R1_Product_2of4,,
ANN_001097,40_1,test,product_interaction,product_held,2873,3952,95.767,131.733,36.000,right,R1_Product_2of4,,false
ANN_001098,40_1,test,product_interaction,pickup,3173,3186,105.767,106.200,0.467,right,R3_Product_4of4,,
ANN_001099,40_1,test,product_interaction,product_held,3187,3952,106.233,131.733,25.533,right,R3_Product_4of4,,false
ANN_001100,40_1,test,product_interaction,pickup,3637,3677,121.233,122.567,1.367,right,L5_Product_4of4,,
ANN_001101,40_1,test,product_interaction,product_held,3678,3952,122.600,131.733,9.167,right,L5_Product_4of4,,false
ANN_001102,41_1,test,product_interaction,pickup,210,232,7.000,7.733,0.767,right,R3_Product_2of4,,
ANN_001103,41_1,test,product_interaction,product_held,233,370,7.767,12.333,4.600,right,R3_Product_2of4,,true
ANN_001104,41_1,test,product_interaction,return,360,370,12.000,12.333,0.367,right,R3_Product_2of4,,true
ANN_001105,41_1,test,product_interaction,pickup,390,402,13.000,13.400,0.433,right,R3_Product_3of4,,
ANN_001106,41_1,test,product_interaction,product_held,403,540,13.433,18.000,4.600,right,R3_Product_3of4,,true
ANN_001107,41_1,test,product_interaction,return,530,540,17.667,18.000,0.367,right,R3_Product_3of4,,true
ANN_001108,41_1,test,product_interaction,pickup,680,713,22.667,23.767,1.133,right,L6_Product_2of3,,
ANN_001109,41_1,test,product_interaction,product_held,714,840,23.800,28.000,4.233,right,L6_Product_2of3,,true
ANN_001110,41_1,test,product_interaction,return,830,840,27.667,28.000,0.367,right,L6_Product_2of3,,true
ANN_001111,41_1,test,product_interaction,pickup,970,980,32.333,32.667,0.367,left,L7_Product_3of4,,
ANN_001112,41_1,test,product_interaction,product_held,981,1170,32.700,39.000,6.333,left,L7_Product_3of4,,true
ANN_001113,41_1,test,product_interaction,return,1150,1170,38.333,39.000,0.700,left,L7_Product_3of4,,true
ANN_001114,41_1,test,product_interaction,pickup,1210,1223,40.333,40.767,0.467,right,R5_Product_1of4,,
ANN_001115,41_1,test,product_interaction,product_held,1224,1370,40.800,45.667,4.900,right,R5_Product_1of4,,true
ANN_001116,41_1,test,product_interaction,return,1350,1370,45.000,45.667,0.700,right,R5_Product_1of4,,true
ANN_001117,41_1,test,product_interaction,pickup,1640,1720,54.667,57.333,2.700,right,R2_Product_3of3,,true
ANN_001118,41_1,test,product_interaction,return,1700,1720,56.667,57.333,0.700,right,R2_Product_3of3,,true
ANN_001119,41_1,test,product_interaction,pickup,1740,1880,58.000,62.667,4.700,right,R1_Product_4of4,,true
ANN_001120,41_1,test,product_interaction,return,1870,1880,62.333,62.667,0.367,right,R1_Product_4of4,,true
ANN_001121,41_1,test,product_interaction,pickup,2000,2040,66.667,68.000,1.367,right,L2_Product_2of2,,
ANN_001122,41_1,test,product_interaction,product_held,2041,2500,68.033,83.333,15.333,right,L2_Product_2of2,,true
ANN_001123,41_1,test,product_interaction,return,2470,2500,82.333,83.333,1.033,right,L2_Product_2of2,,true
ANN_001124,41_1,test,product_interaction,pickup,2940,2980,98.000,99.333,1.367,right,L5_Product_1of4,,
ANN_001125,41_1,test,product_interaction,product_held,2981,3030,99.367,101.000,1.667,right,L5_Product_1of4,,true
ANN_001126,41_1,test,product_interaction,return,3000,3030,100.000,101.000,1.033,right,L5_Product_1of4,,true
ANN_001127,41_1,test,product_interaction,pickup,3380,3410,112.667,113.667,1.033,right,R4_Product_1of4,,
ANN_001128,41_1,test,product_interaction,product_held,3411,4030,113.700,134.333,20.667,left,R4_Product_1of4,,true
ANN_001129,41_1,test,product_interaction,return,4020,4030,134.000,134.333,0.367,right,R4_Product_1of4,,true
ANN_001130,41_1,test,product_interaction,pickup,3530,3572,117.667,119.067,1.433,right,R4_Product_1of4,,
ANN_001131,41_1,test,product_interaction,product_held,3573,4030,119.100,134.333,15.267,right,R4_Product_1of4,,true
ANN_001132,41_1,test,product_interaction,return,4020,4030,134.000,134.333,0.367,right,R4_Product_1of4,,true
ANN_001133,41_1,test,product_interaction,comparison,3576,3926,119.200,130.867,11.700,both,R4_Product_1of4,R4_Product_1of4,true
ANN_001134,41_2,test,product_interaction,pickup,350,380,11.667,12.667,1.033,right,R3_Product_3of4,,
ANN_001135,41_2,test,product_interaction,product_held,381,2090,12.700,69.667,57.000,right,R3_Product_3of4,,false
ANN_001136,41_2,test,product_interaction,pickup,571,591,19.033,19.700,0.700,right,R5_Product_2of4,,
ANN_001137,41_2,test,product_interaction,product_held,592,680,19.733,22.667,2.967,right,R5_Product_2of4,,true
ANN_001138,41_2,test,product_interaction,return,675,680,22.500,22.667,0.200,right,R5_Product_2of4,,true
ANN_001139,41_2,test,product_interaction,pickup,1075,1105,35.833,36.833,1.033,right,L6_Product_2of3,,
ANN_001140,41_2,test,product_interaction,product_held,1106,2090,36.867,69.667,32.833,right,L6_Product_2of3,,false
ANN_001141,41_2,test,product_interaction,pickup,1370,1394,45.667,46.467,0.833,right,R4_Product_3of4,,
ANN_001142,41_2,test,product_interaction,product_held,1395,2090,46.500,69.667,23.200,right,R4_Product_3of4,,false
ANN_001143,41_2,test,product_interaction,pickup,1595,1735,53.167,57.833,4.700,right,R1_Product_2of4,,
ANN_001144,41_2,test,product_interaction,product_held,1736,2090,57.867,69.667,11.833,right,R1_Product_2of4,,false
ANN_001145,41_2,test,product_interaction,pickup,2576,2626,85.867,87.533,1.700,left,L1_Product_1of1,,
ANN_001146,41_2,test,product_interaction,product_held,2627,3556,87.567,118.533,31.000,left,L1_Product_1of1,,false
ANN_001147,41_2,test,product_interaction,pickup,2797,2837,93.233,94.567,1.367,left,R3_Product_1of4,,
ANN_001148,41_2,test,product_interaction,product_held,2838,2947,94.600,98.233,3.667,left,R3_Product_1of4,,true
ANN_001149,41_2,test,product_interaction,return,2917,2947,97.233,98.233,1.033,left,R3_Product_1of4,,true
ANN_001150,41_2,test,product_interaction,pickup,2957,2984,98.567,99.467,0.933,left,R3_Product_1of4,,
ANN_001151,41_2,test,product_interaction,product_held,2985,3556,99.500,118.533,19.067,left,R3_Product_1of4,,false
ANN_001152,41_2,test,product_interaction,pickup,3125,3146,104.167,104.867,0.733,left,R4_Product_4of4,,
ANN_001153,41_2,test,product_interaction,product_held,3147,3556,104.900,118.533,13.667,left,R4_Product_4of4,,false
